0.65,0.1,0.829971,-1.17314e-09,7.82528e-10,-4.75328e-11,0.946327,0.274702,0.826896,2.26119e-06,0.0387728,-0.565658,0.8449,0.101267,0.138625,-3.14037,-0.0010895,3.13822,0.8449,0.101267,0.138625,-3.14037,-0.0010895,3.13822,0.805521,0.0652168,0.100793,-3.14145,-0.0001577,3.14143,0.763626,0.0317301,0.0625976,-3.13814,-0.00077937,3.13744,0.728291,-0.00711385,0.0261418,-3.1415,0.000799742,-3.14121,0.652389,0.0158075,-0.0800012,-3.13173,-3.17552e-06,3.14159,0.650003,0.144973,-0.0999341,-3.14153,8.51243e-05,-3.14156,
0.65,0.1,0.829941,-1.16751e-09,6.18202e-10,3.83664e-10,0.967926,0.0878444,0.831084,-0.00149534,-0.129046,1.27082,0.702718,0.296176,0.139236,-3.13914,0.00233484,3.13601,0.702718,0.296176,0.139236,-3.13914,0.00233484,3.13601,0.656141,0.257008,0.101409,-3.14157,5.39442e-05,3.14148,0.609284,0.218783,0.0635609,-3.14154,0.00102237,3.13951,0.563066,0.178458,0.0257169,3.14159,-3.80457e-05,-3.14156,0.516235,0.139123,-0.0117993,3.14128,-0.000682819,-3.14094,0.467026,0.100593,-0.047677,3.13759,-0.00721232,-3.13637,0.467026,0.100593,-0.047677,3.13759,-0.00721232,-3.13637,0.497261,0.100081,-0.058401,3.13877,-0.00649898,-3.13871,0.528176,0.0997684,-0.0691632,3.14077,-0.00424655,-3.14058,0.558777,0.0997841,-0.0796406,-3.14159,-0.00258262,-3.14143,0.58916,0.09987,-0.0899045,-3.14138,-0.00144985,3.14141,0.694852,0.100037,-0.10004,-3.14158,8.03118e-05,3.14142,
0.65,0.1,0.82999,-1.12729e-09,6.10112e-10,2.04001e-11,0.708567,0.333101,0.825991,0.0200222,-2.40077e-10,0.0785295,0.589559,0.286843,0.14003,3.14159,0.00598518,-3.13371,0.589559,0.286843,0.14003,3.14159,0.00598518,-3.13371,0.595297,0.212789,0.101601,3.13878,0.00215212,3.14035,0.613463,0.140783,0.0640001,3.14156,0.000422819,-3.14144,0.624689,0.0699338,0.0264566,3.14143,0.00145113,-3.13932,0.637779,-0.00664442,-0.0119502,-3.14158,0.000220224,3.14156,0.649271,-0.0798856,-0.0495645,-3.14157,0.0014983,3.14154,0.649271,-0.0798856,-0.0495645,-3.14157,0.0014983,3.14154,0.649584,-0.049935,-0.0596615,-3.14159,0.00110775,3.14152,0.649764,-0.0199623,-0.0697361,3.14159,0.000815079,3.14152,0.649866,0.0100211,-0.0797923,3.14158,0.000602113,3.14152,0.649923,0.0400097,-0.0898337,3.14158,0.000451174,3.14153,0.649992,0.144993,-0.0999432,3.14159,0.000121098,3.14157,
0.65,0.1,0.82999,-1.1681e-09,6.43153e-10,1.08554e-10,0.632977,-0.15344,0.826176,-0.0238075,-6.64106e-10,-0.0133658,0.589171,0.287423,0.140194,-3.14157,0.00545337,-3.13503,0.589171,0.287425,0.140194,-3.14157,0.00545345,-3.13503,0.600109,0.286245,0.101581,3.13853,0.000992125,3.13961,0.613476,0.284439,0.0641246,3.14157,-1.17832e-05,-3.14151,0.625526,0.282875,0.0261254,3.14149,-5.18326e-05,-3.14113,0.637363,0.281133,-0.011784,3.14136,-0.000147106,-3.13999,0.648804,0.279014,-0.0495141,3.14124,-0.00032856,-3.13737,0.648804,0.279014,-0.0495141,3.14124,-0.000328697,-3.13737,0.648426,0.249211,-0.0593779,3.14139,-0.000214947,-3.13651,0.647886,0.219505,-0.0691284,-3.14158,-0.000130738,-3.13525,0.647172,0.189964,-0.0787112,-3.14129,-0.000103469,-3.13346,0.649997,0.159996,-0.0899617,3.14159,7.84905e-05,3.14158,0.649934,0.0550057,-0.0998352,3.14157,0.00043454,3.14153,
0.65,0.1,0.829971,-1.22094e-09,6.85899e-10,2.65213e-10,0.412516,0.0836892,0.828544,0.000712402,0.0730321,0.164458,0.587064,0.290468,0.140454,3.1415,0.00147199,3.14045,0.587064,0.290468,0.140454,3.1415,0.00147199,3.14045,0.635639,0.25236,0.10239,3.14154,2.26024e-05,-3.14149,0.684039,0.213978,0.0646626,3.14085,0.000291514,-3.13986,0.731677,0.174283,0.0278461,3.13841,0.00133588,-3.1328,0.781334,0.138201,-0.0116583,-3.14153,0.000167068,3.14154,0.828443,0.100405,-0.047914,-3.141,0.000252344,-3.14055,0.828443,0.100405,-0.047914,-3.141,0.000252322,-3.14055,0.799532,0.100307,-0.0587686,-3.14121,0.000501623,-3.14135,0.769861,0.100197,-0.0692224,-3.14135,0.000506549,-3.14155,0.739974,0.100111,-0.0794888,-3.14144,0.000444611,-3.14159,0.710007,0.10005,-0.0896616,-3.14151,0.000375997,3.14159,0.60085,0.109065,-0.0962793,-3.14122,0.000893298,-3.13836,
0.65,0.1,0.829971,-1.20706e-09,6.7497e-10,3.45807e-10,1.71471,-0.118712,0.057495,0.609526,-1.45826,-0.917385,0.587218,0.28995,0.140038,3.14158,0.00019029,3.14144,0.587226,0.289952,0.140036,-3.14158,0.000203156,3.14144,0.559926,0.251031,0.103844,3.13869,-0.000550341,-3.13497,0.540272,0.214413,0.0639532,3.1414,0.000474317,3.14064,0.516773,0.178255,0.0255856,3.14035,0.00269166,3.13698,0.49341,0.137988,-0.0119512,3.14159,-9.89049e-05,-3.14158,0.469764,0.100013,-0.0497489,3.14153,-0.000698068,-3.14154,0.469764,0.100013,-0.0497489,3.14153,-0.000698068,-3.14154,0.499778,0.100009,-0.0598999,-3.14155,-0.000493996,3.14149,0.529806,0.0999997,-0.0699835,-3.14154,-0.000299273,3.14147,0.559841,0.0999921,-0.080024,-3.14157,-0.000132982,3.14148,0.586764,0.109964,-0.0868967,3.14086,0.00189383,3.13999,0.695007,0.100023,-0.0997117,-3.14154,0.000370931,3.14159,
0.65,0.1,0.829971,-1.15531e-09,6.19033e-10,-6.8225e-11,0.783308,0.326973,0.828895,0.0426669,0.0369847,0.0518057,0.488316,0.213025,0.140037,-3.14158,0.00232747,-3.13271,0.488315,0.213025,0.140036,-3.14158,0.00232582,-3.13271,0.52064,0.154427,0.10206,3.14153,2.32406e-05,-3.14141,0.552813,0.0958232,0.0645472,3.14079,0.000188296,-3.13877,0.585335,0.0372274,0.0260496,-3.14158,0.000115492,3.14157,0.61774,-0.0212369,-0.0116032,-3.14147,0.000914372,3.14149,0.650292,-0.0791837,-0.0475577,-3.14073,0.003991,3.14154,0.650292,-0.0791837,-0.0475577,-3.14073,0.00399087,3.14154,0.650404,-0.049226,-0.0581139,-3.14112,0.00342739,3.14134,0.650422,-0.0192917,-0.0685064,-3.14144,0.00293434,3.1413,0.650403,0.0106302,-0.0787716,3.14148,0.00252827,3.14134,0.650377,0.0405492,-0.088939,3.14128,0.00221023,3.14142,0.650185,0.145264,-0.0994057,3.14101,0.00108156,-3.14155,
0.65,0.1,0.829971,-1.17045e-09,6.30305e-10,1.26798e-10,0.635325,-0.101726,0.826801,-7.67348e-09,-0.0367043,0.0655603,0.488427,0.212623,0.14005,-3.14158,0.00261825,-3.13167,0.488427,0.212623,0.14005,-3.14158,0.00261825,-3.13167,0.518898,0.230114,0.0995087,3.13722,0.00139712,3.13341,0.552778,0.239371,0.0642713,3.14127,-0.000617121,-3.141,0.584003,0.251913,0.0270913,3.14011,-0.00305049,-3.13829,0.617679,0.26656,-0.0119544,3.1415,2.64333e-05,3.14156,0.649977,0.280187,-0.0497668,3.14111,0.000144773,3.14141,0.649977,0.280187,-0.0497668,3.14111,0.000144788,3.14141,0.650002,0.250161,-0.0597528,3.1411,0.000246337,3.14151,0.650028,0.220157,-0.0697189,3.14109,0.00037189,3.14157,0.650063,0.190175,-0.0796553,3.14106,0.000547651,-3.14158,0.650118,0.160218,-0.0895452,3.14104,0.000809145,-3.14156,0.650413,0.0555356,-0.0988934,3.14119,0.0022477,3.14149,
0.65,0.1,0.829971,-1.1465e-09,6.08809e-10,4.31237e-10,0.510181,0.0799564,0.825,3.98385e-06,-1.71756e-09,0.121771,0.488209,0.213453,0.140023,-3.14158,0.00205027,-3.13383,0.488209,0.213453,0.140023,-3.14158,0.00205027,-3.13383,0.556465,0.190761,0.102164,3.14136,-0.000174554,-3.14139,0.623485,0.167771,0.0660584,3.13824,-0.00266286,-3.13827,0.693253,0.14551,0.0260766,3.14123,0.000241398,3.14148,0.761319,0.12409,-0.0110894,3.13906,0.00155874,3.14028,0.826451,0.109369,-0.0426743,3.13275,0.00343522,3.13382,0.826451,0.109369,-0.0426746,3.13275,0.00343509,3.13382,0.79842,0.105662,-0.0552762,3.1347,0.00419719,3.1371,0.769389,0.103444,-0.066778,3.13662,0.00408881,3.13912,0.73991,0.102091,-0.0777105,3.13828,0.00359264,3.14034,0.710188,0.101256,-0.0883251,3.13956,0.00296425,3.14105,0.605166,0.100104,-0.0996494,3.14145,0.000763798,-3.14156,
0.65,0.1,0.829971,-1.16513e-09,6.25655e-10,-8.47728e-11,1.05142,0.0494099,0.834362,-3.08154e-07,0.21123,-0.0322024,0.488363,0.212872,0.14004,-3.14157,0.00244907,-3.13232,0.488363,0.212872,0.14004,-3.14157,0.00244907,-3.13232,0.482324,0.18993,0.102499,3.13761,0.000890562,-3.13952,0.480992,0.167894,0.0639618,3.14159,8.57147e-05,3.14136,0.477232,0.146006,0.0257877,3.14152,0.000441703,3.14063,0.473374,0.125193,-0.0124224,3.14125,0.00127764,3.13929,0.469408,0.106071,-0.0503333,3.14073,0.00250288,3.13779,0.469408,0.106071,-0.0503333,3.14073,0.00250288,3.13779,0.498514,0.104062,-0.0593682,-3.14117,-0.000384728,-3.13917,0.530002,0.0999887,-0.0699772,3.14159,9.60696e-05,-3.14159,0.560041,0.100007,-0.0799182,3.14157,0.000229793,-3.14158,0.590102,0.100056,-0.0897912,3.14152,0.000485554,-3.14157,0.695318,0.101017,-0.0984146,3.14,0.00284108,3.14128,
0.65,0.1,0.829971,-1.16019e-09,5.27452e-10,4.20597e-10,0.74835,0.338813,0.825853,-0.017409,4.5088e-06,0.207781,0.450028,0.0985757,0.139788,-3.14152,0.000337116,3.14094,0.450028,0.0985757,0.139788,-3.14152,0.000337116,3.14094,0.489992,0.0628664,0.101889,3.1415,-7.49004e-05,-3.14151,0.529573,0.0271645,0.0647418,3.14024,-0.00121087,-3.14019,0.567843,-0.00895953,0.0299515,3.13535,-0.00588091,-3.13414,0.610033,-0.0441005,-0.0118982,3.14115,0.000528156,-3.14157,0.650216,-0.0789209,-0.0489739,3.1397,0.00252759,3.14146,0.650216,-0.0789209,-0.0489739,3.1397,0.00252766,3.14146,0.650222,-0.0490759,-0.0590282,3.13957,0.00223362,-3.14154,0.650239,-0.019209,-0.0690264,3.13954,0.00197972,-3.14141,0.650264,0.0106802,-0.0789888,3.1396,0.00176127,-3.14134,0.650289,0.0405907,-0.0889278,3.13972,0.00157122,-3.14133,0.650175,0.145443,-0.0990438,3.14044,0.00064171,3.14135,
0.65,0.1,0.829971,-1.19206e-09,6.01903e-10,3.72586e-10,0.645345,-0.0698586,0.827244,-0.0459585,7.33495e-09,0.0348961,0.449826,0.094904,0.140033,-3.14159,-0.000475382,-3.13279,0.449826,0.0949043,0.140033,3.14159,-0.000475594,-3.13279,0.486107,0.136829,0.100484,3.13746,0.000599833,3.13662,0.529558,0.16864,0.0641661,3.14147,-0.000255055,-3.14119,0.568036,0.203782,0.0268431,3.14094,-0.00185323,-3.13853,0.60991,0.243101,-0.0119548,3.14152,-6.97564e-05,3.14143,0.649627,0.280688,-0.0496076,3.14114,-0.000511793,3.14063,0.649627,0.280688,-0.0496076,3.14114,-0.000511786,3.14063,0.649765,0.250633,-0.0595277,3.14102,-0.000340165,3.14066,0.649881,0.220581,-0.0694317,3.14089,-0.000145158,3.14075,0.649984,0.190537,-0.0793107,3.14072,7.77871e-05,3.1409,0.650084,0.160503,-0.0891531,3.14052,0.0003449,3.1411,0.650353,0.0556075,-0.0986772,3.13959,0.00150288,-3.14133,
0.65,0.1,0.829971,-1.19824e-09,6.17955e-10,3.53526e-10,0.519617,0.0898492,0.825,-8.582e-10,-2.28784e-06,0.171941,0.449863,0.0956283,0.140014,3.14159,-0.000378001,-3.13466,0.449863,0.0956283,0.140014,3.14159,-0.000378001,-3.13466,0.525598,0.0964955,0.102173,3.14138,-0.000548585,-3.14148,0.597624,0.0968329,0.0661132,3.13835,-0.00829608,-3.13911,0.67804,0.0988302,0.0263187,3.14056,0.000466229,3.1408,0.754223,0.104411,-0.00876318,3.13402,0.00256751,3.13502,0.828794,0.100478,-0.0503256,-3.14096,-0.000677521,3.13989,0.828794,0.100478,-0.0503256,-3.14096,-0.000677515,3.13989,0.79961,0.100173,-0.0601177,-3.14139,-0.000284682,3.14097,0.769863,0.100067,-0.0700458,-3.14154,-9.63966e-05,3.14135,0.740407,0.105412,-0.0745599,3.13225,0.00323933,3.13694,0.710457,0.102698,-0.0865157,3.13592,0.00239315,3.13976,0.605122,0.100106,-0.0996113,3.14117,0.00041043,-3.14151,
0.65,0.1,0.829971,-1.19261e-09,5.96073e-10,-6.31254e-11,0.907383,0.0830207,0.826656,-1.01102e-08,-0.0338726,-0.0318316,0.449835,0.0950813,0.140028,3.14159,-0.000451512,-3.13325,0.449835,0.0950813,0.140028,3.14159,-0.000451512,-3.13325,0.452089,0.0960019,0.102328,3.13748,0.000635379,-3.14026,0.457897,0.0971581,0.0639747,-3.14159,4.87511e-05,3.14149,0.46188,0.0985821,0.025843,3.14156,0.000210704,3.14117,0.465708,0.100698,-0.0123654,3.14146,0.000521531,3.14063,0.469175,0.103917,-0.050509,3.14132,0.000871011,3.14017,0.469175,0.103917,-0.050509,3.14132,0.000871011,3.14017,0.498748,0.102086,-0.0598203,-3.14126,-0.000953601,-3.13892,0.527532,0.100004,-0.0688194,-3.14135,-0.00484889,-3.13356,0.560029,0.100013,-0.0799311,3.14154,0.00010536,-3.14157,0.59007,0.100061,-0.0897876,3.14136,0.000242074,-3.14154,0.695479,0.101858,-0.0970339,3.13721,0.00211695,3.14066,
0.65,0.1,0.829971,-1.22227e-09,5.09896e-10,1.22528e-10,0.76567,0.344138,0.827014,-0.035069,-0.00585125,-0.34903,0.489349,-0.0189645,0.139949,3.14146,-2.10357e-05,-3.14099,0.489349,-0.0189645,0.139949,3.14146,-2.10357e-05,-3.14099,0.522263,-0.0273239,0.0996526,3.13811,0.00607082,3.13532,0.553361,-0.0434026,0.0641538,3.14128,-0.00062754,-3.14142,0.584402,-0.0558376,0.0268198,3.14014,-0.00316716,-3.14044,0.613439,-0.0690383,-0.00968715,3.13729,-0.00987705,-3.13715,0.650037,-0.0798695,-0.0498477,3.14132,0.000135497,3.14152,0.650037,-0.0798694,-0.0498476,3.14132,0.00013554,3.14152,0.650029,-0.0498871,-0.05986,3.14137,9.87093e-05,3.14151,0.650021,-0.019899,-0.0698702,3.14143,6.74953e-05,3.1415,0.650014,0.0100916,-0.0798781,3.14148,4.25164e-05,3.14149,0.650008,0.0400817,-0.0898827,3.14152,2.77984e-05,3.1415,0.649976,0.145021,-0.0999328,-3.14159,7.76876e-05,3.14159,
0.65,0.1,0.829971,-1.22432e-09,4.98547e-10,2.72592e-10,0.600862,-0.207875,0.827551,0.0526896,6.41983e-05,-0.271053,0.489336,-0.0219988,0.140005,-3.14155,-0.000162278,-3.13435,0.489336,-0.0219988,0.140005,-3.14155,-0.000162278,-3.13435,0.515096,0.0389743,0.103061,3.13872,-0.0011256,-3.1385,0.553628,0.0997703,0.0637951,3.14152,0.000679375,3.14056,0.585265,0.163183,0.0253878,3.14114,0.00275436,3.13741,0.615268,0.228886,-0.0125301,3.14008,0.00713195,3.13176,0.649724,0.27976,-0.0499803,-3.14155,-0.00018246,-3.1415,0.649724,0.27976,-0.0499803,-3.14155,-0.00018246,-3.1415,0.649837,0.249874,-0.0599963,-3.14155,-2.07329e-05,-3.14156,0.649906,0.219942,-0.0699921,-3.14156,5.31311e-05,-3.14157,0.644712,0.19207,-0.0769837,3.14139,0.00730505,-3.13737,0.644088,0.159299,-0.0871318,-3.14117,0.00353444,-3.13294,0.650001,0.0550993,-0.0998691,3.14153,1.35843e-05,3.14148,
